Image_No	keypoint_size	neigh_size	neigh_size_min	neigh_size_max	neigh_size_mean	neigh_size_std
0000	166	4.8	27.1529	7.72917	3.92182
0001	166	4.8	27.1529	7.72917	3.92182
0002	157	4.8	22.8328	7.4902	3.52456
0003	161	4.8	22.8328	7.45211	3.55275
0004	155	4.8	22.8328	7.57522	3.45896
0005	163	4.8	22.8328	7.73319	3.43779
0006	164	4.8	22.8328	7.68803	3.37843
0007	173	4.8	22.8328	7.73878	3.43237
0008	175	4.8	22.8328	7.82612	3.50975
0009	177	4.8	22.8328	7.81555	3.49352
