Image_No	keypoint_size	neigh_size	neigh_size_min	neigh_size_max	neigh_size_mean	neigh_size_std
0000	92	31	111.079	57.0723	25.7113
0001	92	31	111.079	57.0723	25.7113
0002	102	31	111.079	57.2273	26.0881
0003	106	31	111.079	56.4948	25.9251
0004	113	31	111.079	55.1436	25.0955
0005	109	31	111.079	56.7442	25.013
0006	125	31	111.079	56.6367	24.4294
0007	130	31	111.079	56.7683	25.4243
0008	129	31	111.079	55.4296	24.7358
0009	127	31	111.079	54.6723	25.2603
