Image_No	keypoint_size	neigh_size	neigh_size_min	neigh_size_max	neigh_size_mean	neigh_size_std
0000	264	8.4	72	21.5492	14.5773
0001	264	8.4	72	21.5492	14.5773
0002	282	8.4	72	21.7853	14.5646
0003	282	8.4	72	21.6509	13.8213
0004	277	8.4	72	20.3582	12.6186
0005	297	8.4	72	22.5911	14.856
0006	279	8.4	72	22.9442	15.8103
0007	289	8.4	72	21.8014	14.6758
0008	272	8.4	72	22.1472	15.0339
0009	266	8.4	72	22.5558	15.1888
